dataset,model_family,seed,epoch,train_loss,val_auroc,val_accuracy,val_ece
human_ocr_ensembl,small_cnn_rc_aug,49,3.0,0.6745292821595835,0.6052555555555555,0.5841666666666666,0.044947231809298195
human_ocr_ensembl,small_cnn_rc_aug,49,4.0,0.6676225315692813,0.6351555555555556,0.5925,0.010555378620823223
human_ocr_ensembl,small_cnn_rc_aug,49,5.0,0.6553986557694369,0.649425,0.5758333333333333,0.07289609737694265
human_ocr_ensembl,small_cnn_rc_aug,49,6.0,0.6361059061316556,0.6923416666666666,0.6241666666666666,0.04788818500936033
human_ocr_ensembl,small_cnn_rc_aug,61,1.0,0.6933122873306274,0.5854680555555556,0.5016666666666667,0.0180743510524432
human_ocr_ensembl,small_cnn_rc_aug,61,2.0,0.6858694303867429,0.6294166666666666,0.5975,0.04730246173838775
human_ocr_ensembl,small_cnn_rc_aug,61,3.0,0.6754902531934339,0.6315055555555555,0.5958333333333333,0.041719543735186285
human_ocr_ensembl,small_cnn_rc_aug,61,4.0,0.6661598848742109,0.6477138888888889,0.5983333333333334,0.04702966707448161
human_ocr_ensembl,small_cnn_rc_aug,61,5.0,0.652969568274742,0.6637472222222223,0.5958333333333333,0.08484260161717734
human_ocr_ensembl,small_cnn_rc_aug,61,6.0,0.6246833648792532,0.6987472222222222,0.6366666666666667,0.021150240239997717
